399.676,10.51,417.081,6.2111,211.222,10.3406,218.107,7.8732,385.943,12.6642,364.06,18.078,204.873,15.8248,208.852,15.2416,
401.161,13.361,388.858,11.9012,186.13,13.1048,228.633,12.5779,360.613,16.8465,406.335,11.5006,181.877,22.5678,265.766,14.4546,
368.68,11.3587,407.008,13.2049,214.103,10.3908,255.421,10.8092,360.493,17.3181,436.737,11.9699,191.682,25.3984,210.465,20.4884,
343.967,5.9591,420.206,9.4566,203.401,9.0468,192.745,9.7191,325.498,10.9752,388.431,12.2747,198.399,13.1793,229.073,14.7062,
360.716,3.8795,376.764,2.8428,206.637,4.8853,269.16,3.4255,340.921,11.0767,383.398,12.3783,197.914,14.3694,257.986,15.2716,
395.817,4.104,365.541,2.9864,182.556,4.4004,224.108,3.6364,386.664,14.5455,403.566,13.4296,193.107,17.1563,219.555,15.3673,
336.575,11.0603,366.843,6.1839,213.921,10.398,217.773,8.288,360.878,4.7005,386.611,6.0184,205.827,6.1134,236.468,6.3252,
357.903,9.6207,368.518,7.3189,203.045,10.441,192.226,8.0953,388.872,17.024,400.585,17.9234,180.216,18.4829,211.427,18.4185,
356.807,9.2512,407.411,6.9811,183.791,12.1273,221.458,9.4385,380.378,12.8242,420.837,12.6317,184.093,12.8251,216.091,14.4436,
376.994,10.6105,414.977,7.2857,194.255,10.0146,226.397,7.8539,403.574,25.9405,388.231,19.6376,184.996,30.901,261.318,21.895,
401.065,8.4114,394.957,5.9754,204.522,10.2689,251.011,8.482,381.312,16.357,373.817,13.8021,190.445,17.2778,231.833,12.7438,
395.864,5.3992,387.776,2.8519,219.123,4.5169,193.694,3.4763,379.627,4.9515,392.898,5.5378,194.934,5.9169,254.079,6.6575,
372.461,7.3915,399.917,2.9254,212.323,5.8358,256.359,3.3143,374.246,15.905,368.05,15.9312,186.313,20.2138,255.303,22.8452,
395.136,8.9353,369.43,7.3972,198.071,11.7168,204.383,9.0993,375.137,10.677,350.187,9.6415,198.597,14.4477,215.071,15.5392,
437.819,10.8646,383.228,12.2067,194.066,11.6488,235.418,12.1916,363.387,15.0374,347.325,16.1126,210.248,24.2699,201.7,20.4633,
396.322,12.4509,370.223,8.1247,194.926,10.004,299.675,11.0988,363.52,25.0804,411.521,11.1055,180.885,24.1272,234.438,15.2364,
421.348,10.1602,351.357,9.4666,201.353,14.3641,262.036,12.4822,386.348,21.5356,382.912,15.9846,185.49,23.0639,220.592,21.2704,
391.243,13.9883,352.704,9.7184,229.603,10.4079,256.201,6.543,377.216,17.825,359.672,14.1909,197.356,20.059,209.935,18.4445,
413.218,10.8261,392.252,8.8978,208.882,11.7498,234.214,9.5139,404.022,14.6599,392.337,14.0858,192.359,20.1422,217.785,17.0742,
363.948,6.8445,361.812,9.4071,192.131,12.2263,261.927,12.1881,372.415,19.4861,383.253,13.2509,200.676,22.6744,228.843,15.9903,
398.627,8.9002,381.248,6.0427,194.797,10.6533,220.808,8.2154,362.492,16.9715,368.997,14.2199,190.738,21.5525,247.156,16.125,
384.8,6.2857,379.764,5.1717,181.631,8.5911,251.855,6.5646,343.809,23.5915,390.61,12.668,199.257,21.6288,247.453,15.9471,
417.33,7.0195,369.214,8.0128,200.647,7.223,274.275,7.8624,372.49,17.2861,381.33,14.0255,209.551,22.8272,231.762,16.8182,
414.108,7.4899,381.61,8.5856,214.899,11.5607,247.835,11.3106,369.471,12.9162,333.668,8.6827,215.737,14.3597,223.087,12.4436,
405.958,12.2393,390.707,11.6577,199.359,14.1009,201.58,12.4262,379.275,20.2673,394.653,13.5801,201.16,18.4842,199.113,19.6363,
453.999,13.2203,400.656,6.3907,197.63,14.485,225.803,7.9469,402.42,13.8136,366.301,16.4632,205.356,20.5793,247.024,17.0183,
417.786,9.0218,368.53,9.4717,193.148,12.5642,233.725,15.3647,374.32,18.4277,408.444,12.4678,190.043,20.1107,298.841,17.5867,
342.568,3.758,403.132,2.9395,184.194,4.5931,251.73,3.457,346.468,14.9291,323.282,15.8496,178.143,15.8713,192.892,13.6992,
381.261,10.4882,395.348,16.5019,177.275,17.1325,214.726,15.0185,396.356,14.4254,330.194,11.3593,178.47,14.4721,267.106,12.9594,
381.288,10.9293,372.204,14.7245,189.553,15.8341,216.104,17.1997,413.471,14.3635,392.731,15.2126,185.976,18.9999,253.037,18.3046,
384.241,9.6774,349.059,9.6063,191.58,13.4079,225.883,11.3428,390.432,19.6042,343.073,13.7724,191.549,23.2255,246.961,17.5282,
371.76,9.4868,403.945,7.4821,211.325,9.1623,206.833,9.2922,383.322,11.41,348.894,8.9708,192.354,14.8428,203.008,15.9052,
400.842,8.6379,379.499,7.9513,193.851,12.0385,261.643,12.5226,357.56,19.2906,410.622,13.2706,182.814,25.894,216.168,19.0081,
395.584,7.5606,404.546,7.2287,188.841,12.4831,215.969,12.68,334.271,15.9394,356.616,23.692,191.35,18.8482,265.34,19.8159,
411.404,9.8362,338.96,8.8559,195.736,11.5796,215.176,9.4688,379.544,12.7777,413.635,12.9683,207.556,17.6567,230.735,15.4732,
368.192,3.5297,370.454,3.0288,196.174,4.6819,201.961,3.4347,379.883,19.1442,400.987,19.664,181.87,18.8704,223.585,18.2703,
338.634,3.6528,395.352,3.0567,203.922,6.2221,239.212,3.4279,359.553,12.9327,393.948,14.7943,192.671,16.295,219.392,14.0167,
393.652,12.331,387.074,12.2148,193.251,11.7249,236.626,10.3529,376.564,10.9137,388.841,11.3973,180.864,15.7473,198.282,16.8804,
425.824,6.2632,406.246,4.862,188.765,7.4704,248.111,6.7672,383.255,13.1575,370.092,17.7673,196.222,23.0889,257.836,17.4422,
391.355,8.7879,375.246,7.6732,190.979,11.8179,284.759,8.4498,341.356,8.6125,354.658,9.3474,184.59,14.3967,224.672,15.7819,
340.8,6.0264,386.713,5.1866,210.178,7.2445,232.584,6.4745,355.701,13.9976,406.846,11.4758,204.522,14.366,303.508,12.5711,
377.995,3.559,377.192,3.1624,194.918,4.5735,209.668,3.3688,359.583,11.5144,380.98,18.7002,189.42,17.1433,258.523,18.2144,
372.647,5.5714,410.067,5.7172,184.011,8.3775,222.032,6.6835,388.282,13.1255,380.596,17.3781,193.631,16.0267,235.458,15.2229,
398.162,4.9299,401.563,7.446,187.208,9.2223,218.001,10.1953,394.636,17.8156,354.043,20.1383,205.95,14.73,229.624,15.3822,
397.143,9.0181,398.177,6.4753,197.585,11.3999,243.046,8.3193,360.358,16.2754,395.126,16.769,190.608,23.2621,273.694,16.7821,
404.994,20.716,409.943,19.0481,189.852,16.6524,243.392,14.991,388.005,12.2425,304.659,11.9315,186.62,28.6857,235.499,15.428,
406.589,10.7,399.697,11.2714,194.846,12.458,254.441,13.0279,376.223,21.5378,373.059,16.1912,197.968,26.6022,223.638,19.2008,
349.864,5.409,413.475,8.0597,184.255,9.0778,245.327,10.2375,373.969,19.1336,344.468,14.646,199.561,22.8666,250.299,21.5866,
401.137,10.1801,419.328,5.3071,180.84,8.9888,223.42,6.8142,413.009,9.7757,357.575,13.3651,176.258,14.1993,230.398,15.0725,
364.365,8.8851,428.955,6.4295,180.211,10.3985,232.97,8.4729,382.101,21.5547,358.421,14.8429,182.263,25.6924,214.107,19.9058,
400.852,12.6364,373.969,7.4261,194.293,17.4987,224.485,9.973,338.858,7.7934,398.631,12.6803,172.011,13.2431,260.987,12.2707,
416.714,10.3138,408.043,11.9523,180.773,12.5725,226.777,10.3861,344.68,15.8411,334.981,12.3453,186.613,14.4438,220.822,12.207,
365.957,4.0057,403.579,3.8038,195.071,6.0679,222.905,3.6701,351.147,10.3651,352.118,11.2651,183.423,28.3286,211.009,15.2414,
356.582,10.9583,364.472,6.274,193.214,14.6515,205.642,8.5615,356.725,9.7263,367.978,8.7792,176.541,13.2172,238.045,12.6613,
392.522,8.818,401.568,10.848,199.106,11.7016,247.259,12.9967,366.776,11.6966,358.738,11.2881,197.407,17.0118,238.976,12.5712,
369.648,6.6611,399.613,2.9083,184.602,4.7243,256.404,3.4904,371.813,11.9195,369.939,9.5515,197.038,15.7136,299.051,13.9581,
392.139,8.9916,390.228,7.4472,187.653,10.0182,252.364,8.3067,396.885,10.666,366.646,11.0697,176.422,14.3324,273.283,15.4753,
389.301,9.6879,374.695,6.2518,181.764,10.6698,192.621,8.2064,341.813,8.999,389.496,9.0995,195.176,14.7284,201.902,15.3118,
351.136,10.1586,450.109,7.1291,187.044,11.7117,254.049,9.7061,390.079,16.6113,349.138,15.1547,177.876,24.3633,253.588,18.4175,
385.497,8.9394,436.688,7.7833,211.162,10.6261,240.613,10.1336,383.224,8.3298,380.688,8.1248,188.25,14.4678,226.351,15.5597,
386.301,8.7526,396.036,9.3633,225.479,9.2219,253.918,10.7972,348.502,10.5918,349.715,10.8327,188.744,13.2602,231.808,14.692,
392.261,11.2591,368.513,7.6006,189.962,11.9026,245.787,12.4247,371.466,8.4554,385.509,9.0861,207.042,10.1459,222.976,10.7445,
347.209,4.3968,408.858,3.5269,193.694,4.4488,224.607,3.3629,376.015,8.122,374.916,11.6513,198.887,14.8347,206.53,15.9207,
361.906,9.555,472.577,6.2151,204.267,10.2163,244.642,8.0192,366.82,12.6748,334.506,10.612,174.97,14.5435,267.398,15.9197,
380.771,14.2406,392.214,5.213,210.418,9.2651,243.976,6.3136,368.821,18.2846,365.881,13.9052,186.121,18.4979,275.792,18.6133,
393.725,5.3125,424.939,4.3455,199.873,5.0045,223.646,4.8559,373.682,16.7058,368.108,17.1312,181.917,22.7602,233.938,21.2242,
410.152,20.3789,434.334,12.2248,198.712,12.5562,226.969,7.8154,352.686,10.6371,370.239,11.6808,193.293,12.9999,265.78,13.9913,
397.263,15.1847,471.392,8.5285,189.74,17.9004,213.216,10.6864,337.141,14.3457,428.726,12.1345,174.064,19.9564,246.154,17.9263,
414.381,10.0607,395.642,6.3436,190.536,10.0782,219.089,8.0133,382.567,15.432,374.108,15.9988,177.403,23.0924,228.033,16.7773,
374.997,16.0701,414.678,13.0955,202.174,14.7002,273.527,14.2871,400.707,11.7067,339.014,10.6658,193.679,15.6718,242.666,13.8955,
389.74,11.2448,402.492,11.3862,197.657,11.7057,243.808,12.7958,363.026,18.0808,360.762,11.6285,186.417,17.112,254.61,15.7488,
362.179,8.9026,407.769,5.6088,196.433,5.7206,243.622,4.8426,386.63,12.5712,361.384,10.2591,198.052,14.3794,243.739,12.852,
396.374,9.9824,430.647,5.1605,174.304,8.8329,220.241,6.5378,366.215,12.0684,407.916,10.8207,179.133,14.6096,250.837,16.3239,
387.379,15.192,389.341,8.1934,170.68,10.1969,220.982,10.8855,365.167,17.3122,345.158,9.3979,187.18,20.1848,267.93,12.9055,
409.642,13.8246,392.502,5.8186,193.359,10.3227,275.289,7.9884,353.417,5.8731,356.602,6.3024,223.454,7.3122,204.599,7.9523,
372.752,21.4894,410.484,12.2738,175.237,15.8631,269.25,13.8419,372.274,17.319,352.274,10.8302,193.4,19.939,221.387,12.7181,
398.183,4.5987,386.005,2.8208,192.437,4.5852,196.95,3.3224,377.608,11.474,382.226,11.5788,192.686,14.7179,231.153,15.6137,
408.075,16.6355,394.129,10.7322,189.474,14.2826,210.774,14.1393,397.176,15.9102,410.304,13.4071,184.95,21.5596,257.663,15.524,
355.773,8.5551,403.921,2.8239,188.869,4.7462,214.396,3.2524,365.911,15.2348,388.215,15.9712,195.429,23.512,228.675,19.6963,
399.708,8.247,414.662,7.5097,207.673,8.5921,214.697,9.5431,372.069,10.3538,389.258,10.6932,199.405,15.9299,260.315,12.2995,
364.77,13.8328,368.64,7.4123,197.795,10.0475,240.071,7.886,380.869,13.2558,348.811,13.0697,199.307,17.024,255.656,13.6961,
368.267,13.8075,421.388,8.108,201.264,11.5277,257.993,9.6472,367.067,11.6066,412.81,14.9586,190.444,14.3414,243.899,12.5918,
374.897,20.7289,420.361,10.9126,198.857,14.4232,242.725,12.4037,384.384,15.3234,399.934,15.2348,172.183,19.9161,228.924,16.6579,
381.459,14.8347,386.236,7.7575,172.536,11.7107,211.522,9.2075,362.791,21.4522,405.615,11.7293,210.727,22.4234,258.25,15.2629,
351.337,10.9683,373.204,7.9561,196.461,11.4936,238.522,9.3104,373.117,10.869,383.574,11.1576,180.112,12.6607,278.082,14.5697,
385.916,9.2228,364.654,7.3857,188.232,8.4773,239.277,9.5633,334.219,14.0226,411.918,12.4595,184.422,28.5026,213.008,15.4185,
392.328,8.0722,424.252,7.109,197.788,11.8256,253.775,12.618,382.887,4.7311,377.007,4.9693,205.068,5.9029,234.881,6.2209,
415.842,11.1133,342.618,5.4415,207.21,8.8917,203.278,6.745,386.106,20.0349,389.877,14.7922,194.702,22.6711,224.38,17.3382,
357.291,23.6288,357.37,12.7768,182.48,15.86,205.077,13.7268,384.82,11.7175,389.676,11.9435,185.767,12.8577,256.993,14.1354,
347.777,12.1022,362.289,8.7918,192.488,8.5813,208.386,9.316,395.842,14.1294,349.068,14.5829,183.016,23.4667,193.064,13.7071,
358.054,10.2758,383.724,5.9849,187.111,10.1376,235.364,8.0994,369.131,12.9985,380.125,15.4221,188.193,15.9951,219.859,15.2159,
401.064,18.5584,419.471,9.4223,205.537,13.1569,259.333,9.1989,363.597,18.5419,360.195,20.5862,173.566,23.8533,201.91,21.4736,
402.417,8.9261,421.237,5.8641,211.728,8.6233,250.163,6.6406,367.363,12.5143,369.999,14.6579,189.616,15.7917,246.137,16.8344,
364.739,7.2451,352.057,5.1607,191.586,7.3714,274.688,6.489,394.054,12.1241,378.48,11.4797,180.88,14.4264,270.807,12.0178,
372.888,13.5525,388.777,13.0497,187.776,18.6813,225.065,17.0517,381.457,10.8147,400.364,11.8748,191.862,20.0752,250.503,16.8681,
379.111,4.4336,411.077,3.09,193.025,4.6826,239.709,3.3667,384.64,17.7575,393.325,14.5344,180.395,18.4345,210.707,19.2634,
369.736,11.7242,383.417,8.4448,175.899,10.479,218.614,11.2794,395.017,4.855,418.402,4.9377,185.987,5.9425,219.442,6.2396,
410.5,17.146,417.943,10.9165,189.166,17.475,248.615,11.4659,389.634,8.6098,345.849,16.7003,184.369,16.1237,265.032,16.9172,
406.977,11.1281,396.76,8.3086,202.547,10.2051,235.326,10.8993,388.978,15.0902,420.136,13.4607,194.919,35.2805,242.595,20.1454,
430.854,4.2253,386.691,2.9353,182.298,4.6072,231.934,3.2971,382.984,15.2908,384.1,14.6511,183.363,15.9604,252.323,16.6089,
373.918,11.0629,370.848,7.6427,200.095,11.3565,221.668,9.6243,355.005,10.062,313.935,10.8952,193.231,12.7198,230.686,13.9068,
388.378,8.2575,370.341,5.6826,196.56,8.7669,224.283,6.1239,377.127,10.2342,373.02,12.0486,202.643,15.77,216.645,12.1305,
366.305,14.5514,383.454,15.0603,191.304,13.3043,221.44,9.6022,350.67,4.8749,348.521,5.06,200.564,5.981,224.45,6.412,
397.68,9.5978,435.711,6.5903,203.385,10.1659,246.245,7.9528,362.359,12.4602,329.438,13.7792,181.442,21.5196,196.092,15.3544,
416.745,12.4084,390.7,8.4122,194.163,11.7967,212.696,9.4056,360.811,14.6464,372.247,15.1149,183.344,22.7537,239.508,17.2629,
412.497,5.3344,386.068,2.8883,196.273,5.8117,245.499,3.3267,402.256,18.0918,367.29,15.4728,203.14,24.0938,198.097,19.3103,
448.931,6.8197,392.298,8.3291,198.586,8.6775,215.874,9.4367,381.432,16.3994,381.92,13.7709,194.896,22.7746,210.086,18.49,
390.318,10.8419,379.2,7.047,177.429,11.4699,216.459,9.6383,368.131,10.4802,350.316,8.9429,201.785,14.4401,222.466,13.7639,
384.582,6.3388,360.311,4.0479,177.109,7.3487,214.822,4.7882,364.743,11.6319,432.089,12.0427,166.271,17.6747,230.36,14.8545,
397.11,11.3628,358.738,14.4339,186.079,15.7664,286.665,15.4571,372.053,15.5503,358.668,9.5503,208.294,19.7871,238.789,12.4411,
348.828,14.4492,404.559,6.2505,181.965,11.3821,204.852,12.3107,380.429,22.494,409.945,14.0295,186.059,20.3793,236.419,12.5221,
411.133,11.7181,384.625,9.4796,183.565,13.4084,273.461,11.0044,393.038,12.8755,362.187,12.0755,191.95,14.3144,240.227,12.5193,
386.053,7.4169,373.399,9.6693,202.688,11.7145,223.087,12.1441,374.01,13.1517,334.586,14.6106,192.486,18.2214,215.276,17.1142,
376.033,9.43,382.505,9.5577,203.218,11.6673,235.745,6.9986,371.263,12.8458,384.94,12.1074,183.911,14.0952,223.649,12.4267,
423.809,8.4799,390.34,8.8389,186.278,7.4341,236.82,6.3249,412.636,17.3016,355.248,13.8104,190.4,17.1048,260.81,19.5447,
403.999,4.8068,387.605,7.2265,194.467,8.8677,210.396,9.5313,421.133,17.8093,330.874,18.4782,181.441,24.1316,235.342,21.1978,
387.018,9.6844,382.324,7.1901,199.793,11.5465,266.216,12.4008,357.764,15.1165,382.905,11.3862,193.399,22.933,235.972,15.2703,
358.78,8.4016,413.215,5.1069,184.028,8.7656,232.105,6.2839,374.045,12.0518,446.093,11.1915,197.699,15.6533,231.928,12.5383,
352.051,11.1942,352.072,10.8283,172.836,12.7352,222.439,10.8635,377.697,16.4494,345.098,9.0838,195.634,22.3765,229.932,15.4056,
385.895,5.1443,367.528,8.5115,175.67,8.8118,231.709,9.3859,367.497,6.2326,389.74,5.8136,184.479,7.3814,220.662,8.0349,
352.753,16.1319,398.885,6.319,175.119,10.1304,249.667,10.949,389.807,11.1173,415.034,8.5117,181.56,14.3965,250.702,12.435,
412.957,4.6688,400.833,2.9233,194.056,5.0595,230.501,3.5959,356.37,9.4947,368.736,10.2228,185.1,13.0206,231.262,10.7791,
403.784,9.8837,401.835,5.8184,185.387,9.2404,221.661,6.3277,399.214,13.5254,365.124,12.7082,188.416,16.1508,207.651,13.793,
393.705,8.2,397.5,6.2364,193.627,5.6969,215.115,6.3588,391.323,12.8301,385.534,12.2831,193.597,17.3108,224.518,14.2116,
361.085,10.5087,386.026,7.2132,186.769,12.2848,230.777,9.4887,424.869,14.2878,364.253,10.7994,184.841,14.2421,271.851,12.2409,
387.108,8.7047,372.678,6.614,167.179,10.3308,265.063,7.7574,405.334,13.7291,389.166,16.8918,183.807,18.6517,198.329,19.7155,
361.667,6.3033,383.827,5.2311,192.704,9.0607,227.774,9.3042,372.952,16.103,379.87,11.5139,193.38,15.6314,208.52,13.7227,
387.435,10.7658,363.854,7.2302,194.787,12.5715,248.989,9.6814,381.14,18.8615,369.857,16.6847,194.031,22.6093,200.357,16.6255,
393.702,10.5031,341.953,11.0212,196.115,9.8427,269.981,11.0465,423.113,14.8457,378.584,18.1522,195.531,22.6139,238.676,16.9089,
386.159,15.8343,388.901,9.9136,182.105,14.3857,223.083,15.8115,357.64,13.9786,391.556,9.1979,207.929,19.9397,229.237,12.1523,
372.305,4.3518,371.049,3.2694,199.341,4.6152,201.767,3.629,374.269,12.4631,396.417,10.0065,195.95,17.3097,249.292,13.5199,
350.061,12.1348,335.15,10.7573,180.64,14.6876,217.839,12.6241,389.127,17.0958,368.133,10.1935,177.986,21.3012,237.734,15.3426,
395.378,13.037,382.995,9.3538,189.941,13.9737,219.73,9.2074,394.244,9.574,431.831,11.144,187.017,12.8647,210.78,13.7838,
393.828,10.8428,388.695,10.2559,198.84,15.2758,244.313,12.6101,383.522,15.7793,418.974,13.0014,183.264,24.2121,214.849,21.2776,
